company,rating,date,title,text,company_reply,user_url,user_num_reviews,user_geo_location
N26,Rated 5 out of 5 stars,2019-06-07T12:29:35.000Z,Great bank,"Great bank, great customer service",,/users/5cfa58a399e218779ed1ae28,1,GB
N26,Rated 5 out of 5 stars,2019-06-07T10:11:34.000Z,Best bank ever!,"Easy to use and whenever you need a person to talk with your bank problem, they are there to support with great service!!",,/users/57bc3ce50000ff000a3d5810,3,IT
N26,Rated 1 out of 5 stars,2019-06-07T06:44:57.000Z,DO NOT TRUST THIS BANK WITH YOUR MONEY,"DO NOT TRUST THIS BANK WITH YOUR MONEY! I transferred my hole monthly wage to this bank of more than £1,000 nearly 2 months ago now and I still haven’t received my money! Now I recieve an email this morning stating my account is closed with no reason or any notice what so ever! But no talk about my missing money! Even pay pal have done a payment investigation that shows my wages are with N26 but they have kept them! It’s disgsuting! Do not open a bank account with N26 I am now going to be taking legal action and sew them as I have waited 2 months for my money and they still haven’t contacted me to give it back ! Disgusting do not use !!!!!!!","Hey Saffron,,As a bank we must comply with all legal and regulatory obligations. Following these regulatory processes, we periodically conduct reviews of our accounts. We have the responsibility to run routine checks on transactions (see GwG § 10). These checks are based on individual transactions and are automatically initiated by our systems. There are strict laws and regulations that govern these compliance checks and specifically prevent us from giving out detailed information about them. We promise you that it is being worked on as quickly as possible and we’ll endeavour to update you as soon as we can. Rest assured, once the review on your account is complete, an agent will contact you.,Best,,Your N26 Support Team",/users/5ce58bd0ffb9d310aa39cf17,2,GB
N26,Rated 1 out of 5 stars,2019-06-06T11:43:15.000Z,Possibly the worst service I've come…,"Possibly the worst service I've come across. The customer service is terrible and to be honest they should not be trusted with your money. ,Trust me when I say this. STAY CLEAR","Hey Chris,,Thanks for taking the time to provide us with your feedback.  We regret to hear that you were provided with such customer experience, it is the exact opposite of what we pride ourselves on. We’re very committed to making it right.  Could you please provide us more details regarding this? It will help us improve our operations and services.,Best,,Your N26 Team ",/users/5cf8fc496eafc2a121cec7cf,1,GB
N26,Rated 5 out of 5 stars,2019-06-06T11:29:17.000Z,Please also lot of farsi Friends,Please also lot of farsi Friends. You will have a lot of farsi Friends,,/users/5cf8f8c6d27f4d39fd82b912,1,DE
N26,Rated 5 out of 5 stars,2019-06-06T09:10:30.000Z,Good and easy,,,/users/5cf8d87ed27f4db56a828b71,1,DE
N26,Rated 1 out of 5 stars,2019-06-05T17:34:45.000Z,It's difficult to get this card I still…,It's difficult to get this card I still trying but no proper response,"Hey Jana,,Thanks for your feedback! We are sorry to learn you are having difficulties receiving your card. We would be more than happy to look into this for you. Could you please open a chat with us? You can do so directly within the mobile and webapp or from certain Support Center articles about opening an account. An agent will be more than happy to help with your card delivery! ,Best,,Your N26 Team  ",/users/5cf7fd3399e2183089cf9539,1,GB
N26,Rated 5 out of 5 stars,2019-06-05T13:38:33.000Z,easy and secure,easy and secure. no hidden fees. real time account control.,,/users/522e4e2300006400014b87e7,6,PT
N26,Rated 1 out of 5 stars,2019-06-05T10:43:06.000Z,Please do not trust this con,"How the hell some bank can hold my legal wages in the bank, for the name of security, and they don't even care about the customer who trusted this bank how **** they going to survive without money, even though submitted my contract my utility bill my invoice of the payment my employer details and almost one month getting the same stupid answer bear with us relaxed I am sure its a criminal offence and I am seeking for legal action, I will be suing to the bank, I am a very ordinary person but hopefully my legal action will destroy this bank reputation.,Rehan Farooqui,Case: 22443341","Hey Rehan,,As a bank we must comply with all legal and regulatory obligations. Following these regulatory processes, we periodically conduct reviews of our accounts. We have the responsibility to run routine checks on transactions (see GwG § 10). These checks are based on individual transactions and are automatically initiated by our systems. Rest assured, once the review on your account is complete, an agent will contact you. ,Best,,Your N26 Team",/users/5cf79cb4bd952056c735e08d,1,GB
N26,Rated 5 out of 5 stars,2019-06-05T10:25:43.000Z,best app and best people ever,"best app and best people ever, love you guys",,/users/5cf79892d27f4df4a4814e19,1,DE
N26,Rated 5 out of 5 stars,2019-06-05T08:39:47.000Z,It is the future!,"It is the future bank model ... agile, simple, objective and direct.  Obviously at certain times, even by being accustomed to the old model, we miss having Sunday support for example, but there is nothing that can make a bad experience.",,/users/5c649b944b7311d1fbe5e968,3,IT
N26,Rated 4 out of 5 stars,2019-06-05T07:57:45.000Z,Very good bank,"N26 is a very good alternative to most banks, giving you a free debit Mastercard which can be used with no conversion fees abroad which is a big improvement. On setup, the system could, for some reason, not send me an SMS with a code to pair my phone to my account. It meant I had to wait until my card arrived (quicker than expected) so support could handle the job, and they did! I'm very happy to be able to use it and for future travels I can only imagine how easy and cheap it is going to be!",,/users/5cdd60af94dddb9ff58c5176,37,NL
N26,Rated 1 out of 5 stars,2019-06-04T14:01:36.000Z,Its Easy - To FRUSTRATE you - not for banking,"I had a simple issue to add my phone number to my account. Without which i can not even transact anything online ( Basically useless account online ). Just for the basic issue which any bank in the world would take a few minutes, N26 has not been able to resolve it since 2 weeks. I mean seriously, it is the level of your online banking. How could you be sure about the security of it when the data executives take 2 weeks to add a phone number. I am frustrated to tell this thing to every customer care executive and in the end i get a message that the isue is escalated and nothing happens after even 2 weeks. Now the money would be blocked as i cant transfer any money without my phone number linked to my phone. You can not even talk verbally to any customer care executive unless you have their paid account of Black card. You cant even chat to them 24x7. To be honest my friend uses a DKB and its just way way beyond N26. In my experience if you want an example where you should not have an account is N26. Avoid it the best you can. Seriously Dissapointed.","Hey Devendra,,Thanks for getting in touch! We are sorry to hear this issue has not been resolved yet.  We are very committed in making this right! We have sent you an email. Could you please take a look? Thank you. ,Best,,Your N26 Team",/users/5c1b68d44b973c8ea89032da,2,DE
N26,Rated 5 out of 5 stars,2019-06-03T19:56:47.000Z,Excellent,"Excellent! ,Quick and easy Banking. ,Easy account set up. Set up my account on my phone, in less than 10 mins I had a new bank account. All the functions you'd expect, plus new ones I'm still exploring on the app. Had my Debit card in 8 days, had my BIC and IBAN within the 1st hour, was able to change all my direct debits once I had this. I'm still amazed how quick transactions are, I always know how much is in my account, No waiting days for Irish banks to update transactions, I get notifications as I walk out of shops for purchases I've just made. I recently paid a bill online and got a notification form N26 before the companies website confirmation page came up, its that quick. Customer service is very German quick and efficient, can't complain about that.,I'm still finding new stuff to try but so far I'm delighted with them.",,/users/5cf154d612bf4a27d115dd62,12,IE
N26,Rated 5 out of 5 stars,2019-06-03T13:45:43.000Z,Very easy to open an account,"Very easy to open an account. ,Friendly advice when needed. ,Easy to navigate round the app & website. ,Who needs high street banks?",,/users/5a7c6ea164c8174c8cf48384,13,GB
N26,Rated 5 out of 5 stars,2019-06-03T09:39:20.000Z,Banking made easy.,"Banking made easy.,Good customer service",,/users/5cf4eab80d0a0c60e6bbbfbb,1,DE
N26,Rated 2 out of 5 stars,2019-06-04T09:17:39.000Z,Doesn't support the most basic functions,"I really wanted to like N26 and to be able to use it as my primary account but it's just not possible.,It doesn't support the most basic banking functions which I would expect on any bank account (this is all for UK accounts as of 2019-06-03):,* Direct debit is not supported,* No overdraft,* No standing orders,* Cannot save recipient details: This shocked me. It's such an easy feature to add. When I send money to a friend I expect it to be able to remember the contact details so I can use them again in the future.,Finally the big selling point for me was that they supposedly had a fully functional website which I could use to send money and view my transaction history (most challenger banks for some reason don't have this). It turns out this isn't completely true. To send a transaction you still need to confirm on your phone which makes it quite pointless since the reason I want a website is for when I don't have access to my phone.,To end on a positive note: The set up was fast and easy and the support is good. Their app looks pretty as well (although feature wise it could also use quite a bit of improvement).,I will look at N26 again next year and I hope they have fixed all of these issues. If they have then I will gladly give them another try. Oh well, back to a traditional bank for now it seems :(,EDIT: Reply to N26,When I contacted your support I was told that direct debit was not supported (about a month ago). Well I guess that's one less thing stopping me from using N26.,As for the security of paired devices; a phone is not necessary more secure than a computer. Most banks are fine with using a computer without the phone, I see no reason why N26 should be any different. Also if you want extra security you could use a standard like OTP (e.g. with Google Authenticator) that way it is up to the customers if they want to have the app installed on their phone and if they want to have the OTP credentials on other devices like their computers.","Hi Keeyan,,Thank you for taking the time to leave this feedback. We value your opinions and suggestions greatly as it is paramount to our growth and development.,We can confirm that it is possible to set up a direct debit with your N26 UK account, however this must be done directly through the merchant by providing them with your N26 details. If a merchant is not accepting these details, please contact us via live chat so that we are aware.,Standing orders, overdrafts, and saving payees are all on our roadmap for N26 UK as we understand they are an important feature for our customers. These features are available in our European app, and we are working hard to implement them for our UK customers soon. ,As we are a mobile bank, it is necessary that you must have your paired mobile device with you when making a transfer. We do this as it is an added security measure for the safety of your account - a transfer can only be actioned when you have selected ""confirm"" in the one mobile device paired to your account.,We encourage you to email any suggestions you have for improvement to ideas@n26.com, as we love to hear any ideas you may have!,Best Regards,,Your N26 Support Team",/users/5cf4e589bd952032893329e5,15,GB
N26,Rated 5 out of 5 stars,2019-06-03T08:59:35.000Z,The Best Online Banking and Customer…,The Best Online Banking and Customer Service Ever,,/users/5cf4e176bd952034ad3324fc,1,DE
N26,Rated 5 out of 5 stars,2019-06-03T07:06:45.000Z,Love it,"Love it! Support is great - fast, credible, really helpful. Plus taking ful care for security.",,/users/5cf4c6fe12bf4ad1c917c8bd,2,SI
N26,Rated 5 out of 5 stars,2019-06-02T21:06:44.000Z,Amazing digital bank,Amazing digital bank. Great and safe chat support. Highly recommended.,,/users/5c48de433f27fc0262a7e4aa,2,IE
N26,Rated 5 out of 5 stars,2019-06-02T20:25:44.000Z,Great card for holidays,This card is brill if travelling to non euro destinations. Great exchange rates and no flat minimum fees for withdrawing cash in USA or U.K. I simply put my holiday cash on this account and withdraw as needed - saves having to get currency in advance. Rates are very fair. ( I bring a credit card or two as well just in case. !) finally I like that you get an immediate notification to your phone/ipad on any spends. There really is no downside - well maybe one - you can only have one card per account.,,/users/5902101a0000ff000a91d7ba,16,IE
N26,Rated 5 out of 5 stars,2019-06-02T18:15:06.000Z,Very good,"Decided to take a chance opening an account, didn’t know what to expect.   It is so easy to use, security is excellent.  Any misuse of my card and I would know immediately and be able to freeze the card.   I get notifications on my phone as the transaction goes through.  The ability to confirm a purchase in the app     All round very pleased.      Only issue is that some ATM’s won’t accept the cards nor will Pay at the pumps facility in petrol stations     Recently Sainsburys decided to exclude N26 cards for no apparent reason    ,Overall I’m very happy with N26",,/users/577e844c0000ff000a2fca3b,3,GB
N26,Rated 5 out of 5 stars,2019-06-02T17:30:27.000Z,Love it,"Love it, easy to deal with, log in, transfer, fast and polite customer service",,/users/5cf407acd0f746bcc753fddc,1,GB
N26,Rated 5 out of 5 stars,2019-06-02T12:05:17.000Z,Two years and still super bank!,"Have now had this bank for almost two year, am loving it, very flexible, good app and never a single issue!",,/users/5a8ade10f675864e5604427e,4,CH
N26,Rated 2 out of 5 stars,2019-06-02T09:58:33.000Z,Not the right bank for me,"Not the right bank for me, transfers take to long, the insurance that comes with black doesn't give anything because it's fake and if you don't have enough money for a sepa they will just take 3+ euro from your account because ""they (n26)"" had to cancel the sepa for you... no thank you, as with most German company's stupid support.","Hey Giuseppe,,Thanks for your feedback.,All domestic and international SEPA transfers are completed within one banking day. However, due to the opening times of the participating banks, one banking day may stretch to two working days. Keep in mind that if a transfer has been made right before a weekend or bank holiday, the time frame will be extended.  ,Regarding our insurance offer. You can read more here: https://n26.com/en-eu/legal-documents/black,If you have any further queries you can contact our insurance partner Allianz directly. They will be more than happy to help!,You can find our pricing list on our support center. Here is the link: https://support.n26.com/read/000001252?locale=en ,We pride ourselves on our service, and are always looking to improve it. We value our customers and understand how important it is to offer exceptional service. ,Best,,Your N26 Team ",/users/5cf393570d0a0c4621baeb3f,19,NL
N26,Rated 5 out of 5 stars,2019-06-01T22:26:02.000Z,5star choice,Good choice to open a bank account easy and fast!! The support team is excellent! Also is a global card and you can take money very easy from everywhere!,,/users/5cf2fb59edd84e3544b7a7f9,1,GR
N26,Rated 5 out of 5 stars,2019-06-01T09:18:39.000Z,Very good app,"Very good app, excellent service and great looking card",,/users/5cf242ec12bf4a1bfd1667ae,2,GR
N26,Rated 5 out of 5 stars,2019-05-31T21:03:32.000Z,Best fully online bank there is,"Best fully online bank there is. Excellent customer service, The best I have experienced in any bank.",,/users/5cf1969d12bf4a2e5c161ee5,2,IE
N26,Rated 5 out of 5 stars,2019-05-31T19:10:54.000Z,Everything went very quick,Everything went very quick. Didn't receive the sms to activate the app. Took me a small chat and I got a phonecall back to help solve the problem.,,/users/5cf17c3912bf4a70c8160867,5,NL
N26,Rated 5 out of 5 stars,2019-05-31T16:15:36.000Z,Very happy,"I am a user from Germany and have found N26 awesome in the year and a bit I have used them. 1. They help me in English, 2. I find them refreshing as customer service doesn't seem to exist in Germany. I have been able to draw money without a card when I left it behind at home, withdraw from any ATM instead of walking kilometres to find 'my own'. I recommend them to my friends. Banking is always a tricky business and after trying O2 and seeing the problems my boyfriend has with Postbank, I am extremely happy I went with N26",,/users/5cee42760d0a0c3404b6adbf,2,DE
N26,Rated 1 out of 5 stars,2019-05-30T20:45:28.000Z,Stolen money from cancer patient,"The customer service know I suffer from stage 4 cancer , the thing with stage 4 cancer to note is there isn't a stage 5. I had sold some belongings on eBay , transferred the money into my new account from PayPal  to find it never arrived . N26 see it and keep giving me excuse after excuse , I've been waiting 6 weeks and really need the money. The customer service personal are useless. If indeed its not AI.,They are using our money as cashflow for the business , how do I know, my son used to work for them. Totally disgusted and have reported them to police and I am also taking out a legal action against them. I have it on good advice their UK division will be shut down in the next few weeks , if you have money in this bank get it out quick.,They are very bad people , the 2 directors are dishonest men, I hope you sleep well in your beds , soon it will be a prison cell.,Isn't it amazing that after a negative review , they post some crap that there service is amazing from first time posters , again proof that this company is just a Fraud and a front for something much more sinister.,Lets get together and send a message that this will not be tolerated .,If they will steal what little money I have with my health, they will steal and screw anyone over .......you have been warned....................,Eman xx","Hey Emanuelle. Thanks for taking the time to pass on your feedback. We appreciate that this is an extremely challenging  situation. We are taking your message very seriously.  We pride ourselves on giving our 100% every day to ensure that our customers’ needs are being met. We do our best to train each of our representatives on how to properly handle our customers’ issues, including how to escalate problems that they are unable to assist with. We are committed to making this right. Could you please reach out to us via our Live Chat Support? You can do this directly within the mobile app and WebApp or from certain Support Center articles about opening an account. An agent will be glad to help out!,Best, ,Your N26 Support Team",/users/5b8671664de5666d34de7398,3,GB
N26,Rated 4 out of 5 stars,2019-05-30T16:44:25.000Z,Great intuitive app with smooth banking experience!,The N26 online bank gives true and smooth banking experience! Great support and extensive functionality bundled in just a very intuitive app.,,/users/5cf00867d0f746da40514532,1,NL
N26,Rated 1 out of 5 stars,2019-05-30T12:35:04.000Z,Disabled in foreign country with no money,"It’s not worthy of the one star.,I requested a transfer of £700 to another account. The money never arrived. I’m now left at the airport with no money for a flight, food or accommodation. I am disabled and their online chat is utterly useless and Jessica literally ended our chat, when I requested her to stay as I’m terrified of being alone and having a heart attack.,She just cut me off when I asked if someone in the bank had stolen my money.  I’m distraught and without any money at all in a foreign country.","Hey Jacqueline,,We regret to hear this. Once you confirm a debit transfer in the app with your confirmation PIN we do not have the possibility to reverse this transaction. If the money does not bounce back to your account you can request a payment investigation. ,We truly apologise for any inconvenience this may have caused you. We value our customers and understand how important it is to offer exceptional service. We regret that we provided you with bad service and a poor customer experience. We would like to thank you for bringing this to our attention. If this issue has not been resolved could you please reach out to us via our live chat support so we can look into this? ,Best,,Your N26 Support Team ",/users/5a645bbe0000ff000b03c043,2,GB
N26,Rated 1 out of 5 stars,2019-05-30T08:29:36.000Z,Name Hamza Shafique,"Name Hamza Shafique ,Token number: 7477092153,Once again it’s been 4 weeks going into 5th week next for this routine check.,My money froze I need this sorting out ASAP.,I have been very patient now sort it out I have had enough, I have lost my patience with your bank.,The customer services are very poor and very rude, no one emails me back or updating me in regards to anything.,I have sent all the necessary documents to support this routine check 4 weeks back on the same day when you requested for them,Transactions, no one has called me.,DONt be very rude to your customer.,Please sort it out I need my money.,I trust everything is satisfactory however if you have any questions or queries please don’t hesitate to contact us on our direct dial below or email., , ,Thank you , ,Sincerely,, ,Hamza Shafique,+447866007867,UK,USA, Europe, Middle East, Asia","Hey Hamza,,As a bank we must comply with all legal and regulatory obligations. Following these regulatory processes, we periodically conduct reviews of our accounts. We have the responsibility to run routine checks on transactions (see GwG § 10). These checks are based on individual transactions and are automatically initiated by our systems. Once the review is complete an agent will contact you regarding your access to the account. We have forwarded your message on. ,Regarding your post. We kindly ask for you to either edit it or delete it. Your personal details are visible, please remove them for security purposes. ,Best Regards,,Your N26 Support Team",/users/5cef9469d0f746967d50afb8,1,GB
N26,Rated 5 out of 5 stars,2019-05-29T19:04:43.000Z,N26 has been the easiest bank to sign…,"N26 has been the easiest bank to sign up to, to use and to talk to without waiting in queues, answers are always clear and while I would not recommend to all, I would say explore more, its a great bank for me. It's an easy to use system that I see other banks adopting parts of and for my business purposes, they are No 1. I'll continue to use use them through thick and thin while they still support me. I know they had some issues; but haven't all the banks back in the UK (PPI) costing them billions, I think N26 is still evolving and as long as my money is secure and I don't do anything stupid it will always be a service that I will bank with (N26) and promote to whom I believe it would be relevant and of benefit to. They are backed by the government and covered like back in the UK under the FSCA so unless you have millions what have you got to lose?",,/users/5ceed66cd0f7461022503b43,1,DE
N26,Rated 4 out of 5 stars,2019-05-29T16:12:05.000Z,Good. Not yet great.,"Been using the black service for a few months now and the functionality is almost perfect.,The text alerts and the ability to create several savings pots are awesome.,And the benefits received are beyond what the high street banks would offer.,Would be 5 stars if they focused more on features like savings payees rather than apple pay.",,/users/5ceeaf4fb6d0ee219a2abe20,1,GB
N26,Rated 1 out of 5 stars,2019-05-29T15:26:12.000Z,Useless for the UK,"Same experience as Rokas.,Not possible to have an IBAN if you live in the UK. ,I'm annoyed because they don't make it clear and online chat people don't know about it so I wasted my time applying. Found getting help pretty painful too.","Hey S,,We do not offer an IBAN with UK accounts, as we opted to use an account number and sort code for transfers. If you need to send or receive money in a currency other than GBP, we recommend using TransferWise to do so: https://transferwise.com/,This is a feature which is integrated into our European app for simple foreign currency transfers, and we hope to extend this to the UK in future.,Best Regards,,Your N26 Support Team",/users/5ccfd1f46e5fb2bb297fb7ba,6,GB
N26,Rated 1 out of 5 stars,2019-05-29T11:33:34.000Z,Only good if you have the 'right' nationality. *cough* racist *cough*,"I wanted to create a Spanish account and was asked to share personal data (including my nationality) and was asked to download the app to only find out that I am not eligible for the bank account.,I have an EU passport, UK settled status, UK driving license, Spanish social security number and NIE.,I am shocked that I could not open an account with this 'future of banking' app. It feels like only some 'correct' and 'right' nationalities are supported which is total nonsense - if it's EU supported, it's EU supported. Lithuanian passports are up with the most secure international documents as well as UK driving license is.,On top of all this the technology makes no sense if it makes you to waste time fill in all the personal data and then tells you, 'sorry you can't use me'. When i spoke to customer service they couldn't even find my account and said that I do not exist as a customer,I hope all my personal data is handled well and will be deleted immediately as per new GDPR regulations.,P.S. customer service representative was very helpful and apologetic, it's unfair to put your employees in such situations.","Hey Rokas,,We regret to learn you feel this way. As a bank, we need to know who you are. That’s why you have to prove your identity with a supported passport or ID card. At this time your documents are not supported for verification. We cannot accept all Passports nor National ID cards. This may be due to the lack of security features that appear on some documents or that the document is not accepted for verification at this time. We are constantly seeking to add documents to our verification list of supported documents. You can check via this link if your document is supported: https://support.n26.com/en-gb/getting-started/account/how-to-prove-my-identity,You can send us an email or contact us via our live chat support so we can delete your sign up attempt. ,Best Regards,,Your N26 Support Team",/users/5cee6e05d0f74628cf4fb048,2,GB
N26,Rated 5 out of 5 stars,2019-05-29T10:08:29.000Z,Good service,"Good service, its a perfect system that cares about your money, very high technology and easy.",,/users/5cee5a18d0f746fe264f8f7c,1,DE
N26,Rated 1 out of 5 stars,2019-05-29T07:43:02.000Z,Account closing without no reason,"One day, out of nowhere, you will receive an email that we are terminating your account without any reasons. Customer support has no real human, all are handled by bots, so no real help. bots keep on repeating the same line.,And if you think I did something. So, they are terminating my account, it's wrong, I know more than 10 people who account has been terminated on the same day with the same email. I am pretty sure this reply is also from bot.","Hi Andrew,,As a licensed bank, we are obliged to abide by European banking processes. This means we must carry out regular checks on user accounts and transactions. Sometimes, the result of these checks mean that we must end our business relationship with you. In the event this happens, we aim to contact you as soon as possible to inform you of the decision we have made.,When you are connected to a customer support agent, you are speaking with a human in live-time rather than a bot. As these checks are carried out by a dedicated internal department, customer support are unable to advise further on the topic for this reason. We kindly ask you to reply to the email you would have received from us with any questions you may have.,Best Regards,,Your N26 Support Team",/users/5ced325ad8abbdb801b00a4e,1,IT
N26,Rated 5 out of 5 stars,2019-05-28T07:17:53.000Z,Excellent Help desk,"Excellent Help desk, very convenient app interface. Thank you very much",,/users/5cece09fd0f7466cbd4e0e44,1,UA
N26,Rated 5 out of 5 stars,2019-05-27T21:32:36.000Z,Awesome app,"Awesome app, great customer service. The best bank I ever had.",,/users/5a6bd61a0000ff000b07191e,2,IE
N26,Rated 5 out of 5 stars,2019-05-27T20:51:56.000Z,Bank of the Future,"I have had this bank for just over a year now. It has changed the way I do my shopping, both locally and online. Because it is originally a German bank, it works with a lot of international products and services that my native (Dutch) banks don't generally support.,Overall a great, simple bank with a very good totally free service without hidden fees, and great options for a more premium experience, if that is what you desire.",,/users/5c2babc80b426ba7778aea3b,2,NL
N26,Rated 2 out of 5 stars,2019-05-27T16:06:51.000Z,Disappointing,"Disappointing ,- Lots of hidden fees (new card 6€, of course, a cheap poor quality card will break at some point - others bank issue a second card for free),- 3 € for a return debt (my home bank where I get my sallary charges only 0,68 €),- Once a SEPA is done you can't cancel it, even if it is a few minutes after it is done. Again, my home bank would do it in a few minutes without any hassle. ,- No real customer service. Agents have no clue what they are doing and most understand nothing about banking ,For a second account great. Never as a main bank account. It is an account to play with, not to suit your daily needs.","HI Bruno, thanks for taking the time to let us know. We take this sort of feedback very seriously, so we will be passing this on for you. ,Outlining where you think we can improve helps us to prioritise where we need to improve, so we appreciate this. ,Best,,Your N26 support team.",/users/5cec0ac13ef7e4556cc62306,2,DE
N26,Rated 5 out of 5 stars,2019-05-27T12:02:44.000Z,True Mobile Bank Account Experience,"True Mobile Bank Account Experience,the verification process went smoothly,the customer service are easy to reach and very helpful,Highly recommended,Thank you",,/users/5bf00a605483f4b8a984f8e1,10,DZ
N26,Rated 4 out of 5 stars,2019-05-27T11:14:39.000Z,By far the easiest and most thorough…,By far the easiest and most thorough bank I have dealt with,,/users/5cebc6999851fbee259ce38c,3,GB
N26,Rated 5 out of 5 stars,2019-05-27T09:41:01.000Z,this Bank is perfect,"this Bank is easy, quick and perfect",,/users/5cebb0aba8276da689118465,1,ES
N26,Rated 5 out of 5 stars,2019-05-27T03:37:53.000Z,Just is super reliable and love the way…,Just is super reliable and love the way how I’m able to track all expenses,,/users/5ceb5b8fda792bef8efe2939,1,DE
N26,Rated 5 out of 5 stars,2019-05-26T18:41:21.000Z,It is very fast and convenient in using…,It is very fast and convenient in using the card.,,/users/5ceaddcfa8276df7e9111866,1,DE
N26,Rated 4 out of 5 stars,2019-05-26T14:52:59.000Z,Efficiency  in Service,"Efficiency  in Service, but I  will  love N26 to give loan access to their trust worthy  customers, so as to help them build up financial  stability.",,/users/5ceaa8493ef7e4505ac5222d,1,DE
N26,Rated 5 out of 5 stars,2019-05-26T12:40:15.000Z,Really easy to create an account,"Really easy to create an account, and I received my Mastercard very quickly. App is easy to use, customer support is efficient.",,/users/5cdfc20434e829c4e18499a4,2,FR
N26,Rated 2 out of 5 stars,2019-05-26T10:02:46.000Z,Full of hassle.,"My two negative experience:,1) N26 does not work on INGENIUE shop/petrol payment processor. I'd an an embarrassing incident whereby I could not pay for my fuel as the transaction kept saying declining, giving the message ""Transaction Void"" on the receipt.,Humiliating and stress you do not need.,2)Recently, N26 has become autonomous and decides when it feels like giving you access to your cash when using the ATM. You may get your cash or pay not get declined as if you have insufficient fund.,Not my cup of tea. Putting it to the side for now.","Thanks for taking the time to let us know. We take this sort of feedback very seriously, so we will be passing this on for you. ,Outlining where you think we can improve helps us to prioritise our upcoming projects, so we appreciate this. ,We would like to understand better what happened at the ATM as this is not something we have in place. If you have time, please email us at Support@N26.com so we can investigate this with you.,Best,,Your N26 support team.",/users/5c88d575fdad86a0cc839ddb,2,GB
N26,Rated 5 out of 5 stars,2019-05-25T19:30:14.000Z,Easy come easy go,"Easy come easy go. Simple setup, easy to transfer money to the account. Next week I will know how it will handle aboard!",,/users/5813c5fe0000ff000a520f4c,6,NL
N26,Rated 5 out of 5 stars,2019-05-25T16:58:13.000Z,Great banking experience,The app works great and life chat tends to answer within less than a minute.,,/users/5cddc8c3a5274e4ece1fd6dc,1,GB
